side.n 301	1.0
side.n 302	0.26043956043956046
side.n 303	0.17114688276811663
side.n 304	0.14991218826835265
side.n 305	0.42095238095238097
side.n 306	0.08485852311939268
side.n 307	0.07787344501340446
side.n 308	0.20513463145042093
side.n 309	0.2765818656229615
side.n 310	0.4856787048567871
tell.v 311	0.14285714285714285
tell.v 312	0.16666666666666666
tell.v 313	0.14685314685314685
tell.v 314	0.5
tell.v 315	0.375
tell.v 316	0.25
tell.v 317	0.4761904761904762
tell.v 318	0.6428571428571429
tell.v 319	0.7857142857142857
tell.v 320	0.95
terrible.a 321	0.2696078431372549
terrible.a 322	0.1357666143380429
terrible.a 323	0.32720156555772995
terrible.a 324	0.6888888888888889
terrible.a 325	0.44143529054771663
terrible.a 326	0.3418367346938775
terrible.a 327	0.2408963585434174
terrible.a 328	0.2631591232984422
terrible.a 329	0.31907308377896615
terrible.a 330	0.5848613628933996
think.v 331	0.15406162464985995
think.v 332	0.2799070847851335
think.v 333	0.2627450980392157
think.v 334	0.23809523809523805
think.v 335	0.1375
think.v 336	0.1
think.v 337	0.23076923076923073
think.v 338	0.3404170408061459
think.v 339	0.4515890613451588
think.v 340	0.31024811764111376
thus.r 341	0.23296703296703297
thus.r 342	0.9170731707317074
thus.r 343	0.47941176470588237
thus.r 344	0.23296703296703297
thus.r 345	0.5564516129032258
thus.r 346	1.0
thus.r 347	0.625
thus.r 348	0.9435483870967741
thus.r 349	0.4756756756756757
thus.r 350	0.5801801801801802
wind.n 351	0.5
wind.n 353	0.29166666666666663
wind.n 354	0.29642857142857143
wind.n 356	0.7222222222222222
wind.n 357	0.6
wind.n 359	0.8125
wind.n 360	0.3986111111111111
charge.v 361	0.8219178082191781
charge.v 362	0.2883720930232558
charge.v 363	0.12
charge.v 364	1.0
charge.v 365	0.6
charge.v 366	0.22296353532051474
charge.v 367	0.480295566502463
charge.v 368	0.23809523809523808
charge.v 369	0.8438356164383561
charge.v 370	0.5
civil.a 371	0.15525974025974026
civil.a 372	0.47699697562711263
civil.a 373	0.07222432739674119
civil.a 374	0.44551694551694554
civil.a 375	0.20343137254901958
civil.a 376	0.5422222222222222
civil.a 377	0.2838235294117647
civil.a 378	0.30653491436100133
civil.a 379	0.26029748283752857
civil.a 380	0.206025824964132
clean.v 381	0.6543340380549683
clean.v 382	0.2549019607843137
clean.v 383	0.26075934441693194
clean.v 384	0.236734693877551
clean.v 385	0.5031830631430899
clean.v 386	0.14285714285714285
clean.v 387	0.1111111111111111
clean.v 388	0.20482954545454546
clean.v 389	0.3488372093023255
clean.v 390	0.34447356924421135
coach.n 391	0.25
coach.n 392	1.0
coach.n 393	0.32419825072886294
coach.n 394	0.3072501072501072
coach.n 395	0.17307692307692307
coach.n 396	0.5
coach.n 397	0.6178861788617886
coach.n 398	0.5
coach.n 399	0.875
coach.n 400	0.45483870967741935
dry.a 401	0.30423620025673936
dry.a 402	0.18489240228370662
dry.a 403	0.39583333333333337
dry.a 404	0.17473835471582563
dry.a 405	0.2825581395348837
dry.a 406	0.5957446808510638
dry.a 407	0.266152661233107
dry.a 408	0.6587119973847663
dry.a 409	0.05
dry.a 410	0.27766069546891464
full.a 411	0.1941176470588235
full.a 412	0.09090909090909091
full.a 413	0.33898305084745756
full.a 414	0.3875
full.a 415	0.7159817351598173
full.a 416	0.5500420875420875
full.a 417	0.34848484848484845
full.a 419	0.8085106382978724
full.a 420	0.6266666666666667
heap.n 421	0.7252747252747253
heap.n 422	0.4901960784313726
heap.n 423	0.36
heap.n 424	0.6029411764705882
heap.n 425	0.5757575757575758
heap.n 426	0.6464530892448512
heap.n 427	0.11490470313999726
heap.n 428	0.3058823529411765
heap.n 429	0.39631912802644514
heap.n 430	0.5809018567639257
job.n 431	0.5
job.n 432	0.5398351648351648
job.n 433	0.4173945712407251
job.n 434	0.14903147699757868
job.n 435	0.11805555555555555
job.n 436	0.29193380459203244
job.n 437	0.581981981981982
job.n 438	0.2784726793943384
job.n 439	0.16428571428571428
job.n 440	0.31109936575052854
late.r 442	0.3934959349593496
late.r 443	0.225
late.r 444	0.20952380952380953
late.r 445	0.25
late.r 447	0.33134920634920634
late.r 448	0.6888888888888889
late.r 450	0.16666666666666666
new.a 451	0.40705373058314237
new.a 452	0.2477495107632094
new.a 453	0.5220249835634452
new.a 454	0.25994160877881806
new.a 455	0.7034231200897867
new.a 456	0.5637015314434669
new.a 457	0.2833333333333333
new.a 458	0.1374230105937423
new.a 459	0.2791777188328912
new.a 460	0.2685744488070069
often.r 461	0.2113095238095238
often.r 462	0.21695702671312428
often.r 463	0.35510204081632646
often.r 464	0.27477477477477474
often.r 465	0.5635648754914808
often.r 466	0.6555555555555556
often.r 467	0.3902439024390244
often.r 468	0.1792717086834734
often.r 469	0.5411255411255412
often.r 470	0.2113095238095238
only.r 471	0.18253968253968253
only.r 472	0.16825396825396824
only.r 473	0.18253968253968253
only.r 474	0.7382113821138212
only.r 475	0.6321428571428571
only.r 476	0.46349206349206346
only.r 477	0.3288888888888889
only.r 478	0.4885844748858448
only.r 479	0.11746031746031745
only.r 480	0.775
pulse.n 481	0.2426614481409002
pulse.n 482	0.45031825505198286
pulse.n 483	0.20408163265306123
pulse.n 484	0.16441248470012237
pulse.n 485	0.10101010101010101
pulse.n 486	0.7999999999999999
pulse.n 487	1.0
pulse.n 488	1.0
pulse.n 489	0.21095890410958903
pulse.n 490	0.13809523809523808
put.v 491	0.7746727980191016
put.v 492	0.3153603259485612
put.v 493	0.1875
put.v 494	0.3589974099127417
put.v 495	0.24087816944959797
